2455514.69280 2.8772188 59.1408972
2455514.73616 2.8771489 59.1408317
2456488.82939 2.8760031 59.1400158
2456488.86582 2.8760249 59.1400126
2456489.82626 2.8759916 59.1400090
2456489.86289 2.8760003 59.1400129
2456491.82058 2.8760119 59.1399999
2456491.85721 2.8759755 59.1400189
2456498.75287 2.8759671 59.1400062
2456498.78980 2.8759819 59.1400092
2456500.93422 2.8759819 59.1400158
2456501.91988 2.8759696 59.1400084
2456501.95605 2.8759825 59.1400093
2456502.96742 2.8759574 59.1400044
2456503.77465 2.8759744 59.1399887
2456503.81132 2.8759915 59.1400069
2456505.77163 2.8759529 59.1400034
2456505.91425 2.8759510 59.1399801
2456514.00470 2.8759411 59.1400078
2456515.99670 2.8759525 59.1400014
2456516.70826 2.8759614 59.1400266
2456516.74802 2.8759588 59.1399974
2456518.70242 2.8758910 59.1399834
2456518.75131 2.8759376 59.1399873
2456518.79041 2.8759434 59.1399721
2456520.69334 2.8759467 59.1399918
2456520.75701 2.8758410 59.1399663
2456520.79488 2.8759559 59.1399653
2456527.67355 2.8759154 59.1399846
2456527.71861 2.8759302 59.1400047
2456527.75618 2.8759096 59.1399928
2456529.89718 2.8759218 59.1400071
2456529.93346 2.8759154 59.1400074
2456529.96950 2.8759132 59.1399948
2456532.65970 2.8759465 59.1399817
2456532.74578 2.8759182 59.1399918
2456532.81912 2.8759109 59.1399958
2456537.66429 2.8759015 59.1399823
2456537.95612 2.8759009 59.1400015
2456537.99250 2.8758885 59.1399940
2456539.89483 2.8758894 59.1399913
2456539.93118 2.8758740 59.1399914
2456539.96814 2.8758864 59.1399928
2456541.87078 2.8759076 59.1400010
2456541.90691 2.8759034 59.1399963
2456541.94414 2.8758804 59.1399927
2456543.84669 2.8758772 59.1399811
2456543.88321 2.8759263 59.1400006
2456543.93679 2.8758624 59.1399924
2456545.83896 2.8759174 59.1399642
2456546.64125 2.8758832 59.1399723
2456546.74068 2.8758942 59.1399655
2456546.91507 2.8758724 59.1399635
2456548.81800 2.8759011 59.1399757
2456548.95631 2.8758802 59.1399477
2456548.99296 2.8758564 59.1399642
2456550.90024 2.8758257 59.1399049
2456550.94832 2.8758615 59.1399715
2456550.98191 2.8758593 59.1399765
2456552.88512 2.8758488 59.1399277
2456552.93230 2.8758567 59.1399568
2456552.96575 2.8758520 59.1399631
2456558.62679 2.8758304 59.1399712
2456558.65940 2.8758450 59.1399536
2456558.69295 2.8758475 59.1399647
2456560.61681 2.8758638 59.1399573
2456560.65059 2.8758336 59.1399507
2456560.70559 2.8758608 59.1399619
2456562.90247 2.8758329 59.1399241
2456562.97419 2.8758304 59.1399496
2456564.88602 2.8758256 59.1399427
2456564.96833 2.8758316 59.1399603
2456566.87091 2.8758301 59.1399523
2456566.94337 2.8757955 59.1399380
2456568.84645 2.8758416 59.1399469
2456568.91987 2.8758088 59.1399460
2456570.82339 2.8758027 59.1399528
2456570.96095 2.8759517 59.1399608
