2454961.71013 224.4752201 56.6551592
2454961.76753 224.4752282 56.6551573
2454961.81816 224.4752240 56.6551416
2454961.86997 224.4752374 56.6551568
2454961.93142 224.4752408 56.6551581
2454961.98119 224.4752178 56.6551409
2454967.78167 224.4752496 56.6551561
2454967.87664 224.4752431 56.6551516
2454971.73704 224.4752246 56.6551325
2454971.83054 224.4751554 56.6551062
2455004.90390 224.4751837 56.6551047
2455004.95583 224.4751896 56.6551154
2455021.70200 224.4752493 56.6551278
2455021.77725 224.4752285 56.6551042
2455032.81353 224.4751599 56.6550828
2455042.70123 224.4752175 56.6550837
2455042.78877 224.4752408 56.6550712
2455054.82397 224.4752231 56.6550788
2455055.73485 224.4752174 56.6550612
2455061.73863 224.4752376 56.6550621
2455062.68230 224.4751974 56.6550693
2455081.67840 224.4752310 56.6550686
2455081.72257 224.4752299 56.6550431
2455282.73425 224.4754018 56.6549872
2455282.77858 224.4754090 56.6549856
2455313.87054 224.4753732 56.6549746
2455313.91376 224.4753618 56.6549651
2455318.93519 224.4753627 56.6549676
2455318.97894 224.4753569 56.6549632
2455323.93063 224.4753840 56.6549801
2455323.97458 224.4753726 56.6549732
2455330.95735 224.4753654 56.6549662
2455331.81271 224.4753446 56.6549557
2455331.85697 224.4753752 56.6549638
2455338.79024 224.4753467 56.6549516
2455338.83457 224.4753560 56.6549450
2455346.77926 224.4753696 56.6549520
2455346.82332 224.4753626 56.6549581
2455351.81178 224.4753097 56.6549408
2455351.85617 224.4753501 56.6549490
2455356.92149 224.4753482 56.6549466
2455356.97337 224.4753400 56.6549375
2455363.73241 224.4753567 56.6549508
2455363.79000 224.4753777 56.6549638
2455368.80370 224.4753596 56.6549482
2455368.84851 224.4753578 56.6549484
2455374.79664 224.4753392 56.6549412
2455374.84059 224.4753299 56.6549369
2455379.81380 224.4753627 56.6549503
2455379.85745 224.4753656 56.6549291
2455385.68499 224.4753727 56.6549450
2455385.72825 224.4753776 56.6549347
2455392.78590 224.4753294 56.6549211
2455392.83006 224.4752754 56.6548605
2455397.80412 224.4753115 56.6548849
2455397.84722 224.4753069 56.6549051
2456018.01775 224.4756907 56.6546388
2456021.76490 224.4756914 56.6546220
2456021.83696 224.4756869 56.6546323
2456024.02222 224.4757086 56.6545959
2456024.68491 224.4757016 56.6546145
2456024.71601 224.4757047 56.6546256
2456026.74336 224.4756827 56.6546153
2456026.77810 224.4756926 56.6546131
2456026.80711 224.4756783 56.6546048
2456038.72944 224.4756762 56.6546134
2456038.75896 224.4756840 56.6546182
2456038.79255 224.4756854 56.6546133
2456040.99605 224.4756476 56.6546155
2456041.99345 224.4757071 56.6545902
2456059.96507 224.4756944 56.6546440
2456061.97787 224.4756610 56.6546091
2456062.97014 224.4756422 56.6546028
2456708.03189 224.4759846 56.6542925
2456854.81609 224.4759424 56.6542125
2456854.83774 224.4759354 56.6542345
2456854.86024 224.4759223 56.6542154
2456912.62677 224.4759705 56.6541686
2456912.67017 224.4759492 56.6541652
2456913.62505 224.4759633 56.6541807
2456913.67319 224.4759639 56.6541738
2456914.62532 224.4759834 56.6541857
2456914.67264 224.4759612 56.6541639
2456915.62499 224.4759750 56.6541696
2456915.66918 224.4759415 56.6541713
2456916.62324 224.4759795 56.6541834
2456916.66735 224.4759419 56.6541801
2456917.62374 224.4759861 56.6541739
2456917.66619 224.4759752 56.6541670
2457001.00818 224.4760609 56.6541070
2457001.06610 224.4760513 56.6541071
2457001.99604 224.4760372 56.6541072
2457002.05446 224.4760690 56.6541103
2457033.02372 224.4761157 56.6540996
2457041.03404 224.4761266 56.6541166
2457041.07706 224.4761148 56.6541181
2457042.02218 224.4761207 56.6541102
2457042.06547 224.4761355 56.6541272
2457043.03264 224.4761285 56.6541093
2457043.07495 224.4761242 56.6541031
2457044.02274 224.4760849 56.6540898
2457044.07844 224.4761014 56.6541017
2457054.98919 224.4761064 56.6541060
2457055.04227 224.4760904 56.6540960
2457059.96606 224.4761202 56.6540952
2457059.99666 224.4761315 56.6541021
2457060.02720 224.4761221 56.6541065
2457072.03439 224.4761310 56.6541274
2457072.06461 224.4761431 56.6541201
2457073.04144 224.4761300 56.6541259
2457090.01421 224.4761307 56.6541170
2457090.04648 224.4761180 56.6541154
2457091.01378 224.4761305 56.6541151
2457091.04755 224.4761383 56.6541162
2457092.03064 224.4761235 56.6541082
2457093.96367 224.4761181 56.6541180
2457094.95898 224.4761283 56.6541072
2457095.94465 224.4761411 56.6541190
2457096.94064 224.4761426 56.6541177
2457097.03833 224.4761228 56.6541022
2457545.75363 224.4762351 56.6539527
2457549.75503 224.4762231 56.6539476
2457553.75539 224.4762368 56.6539345
