2454905.81562 130.3325469 59.4940903
2455087.96362 130.3326092 59.4938843
2455088.00809 130.3325939 59.4938922
2455138.83515 130.3325638 59.4938539
2455138.87979 130.3325589 59.4938684
2455282.75501 130.3323936 59.4937581
2455282.80051 130.3323880 59.4937558
2455314.74659 130.3323484 59.4936949
2455598.94814 130.3323524 59.4934754
2455598.99226 130.3323483 59.4934829
2455600.01394 130.3323024 59.4934253
2456225.93172 130.3321397 59.4927954
2456225.96426 130.3321354 59.4928013
2456228.82948 130.3321354 59.4927996
2456228.85968 130.3321668 59.4928083
2456232.04175 130.3321433 59.4928076
2456232.96723 130.3321554 59.4928023
2456233.00272 130.3321420 59.4928048
2456234.94851 130.3321476 59.4928009
2456236.91341 130.3321241 59.4927937
2456236.94428 130.3321282 59.4927879
2456238.90933 130.3321456 59.4927926
2456238.93880 130.3321415 59.4927895
2456251.91172 130.3321414 59.4927821
2456251.94403 130.3321491 59.4927883
2456253.90370 130.3321353 59.4927912
2456253.93666 130.3321316 59.4927948
2456255.90253 130.3321487 59.4927959
2456255.93434 130.3321616 59.4927886
2456257.86020 130.3321295 59.4927794
2456259.81574 130.3321108 59.4927727
2456259.84531 130.3320679 59.4927852
2456266.75620 130.3321208 59.4927727
2456266.78483 130.3321115 59.4927652
2456267.93991 130.3321070 59.4927866
2456267.96922 130.3321190 59.4927844
2456269.93108 130.3321154 59.4927872
2456269.96071 130.3321256 59.4927805
2456271.03766 130.3320945 59.4927677
2456271.06802 130.3321076 59.4927759
2456272.78194 130.3320970 59.4927715
2456272.81179 130.3320962 59.4927742
2456273.98867 130.3320849 59.4927691
2456282.02957 130.3321878 59.4927311
2456653.86468 130.3319484 59.4924418
2456653.89576 130.3319449 59.4924422
2456653.92659 130.3319563 59.4924106
2457760.73906 130.3315126 59.4913625
2457760.76516 130.3315395 59.4913597
2457814.76424 130.3314227 59.4912933
2457814.78116 130.3314316 59.4913044
