2455008.88299 343.4790284 -6.7835942
2455008.91078 343.4790332 -6.7835626
2455015.88199 343.4790017 -6.7835719
2455015.94737 343.4790226 -6.7835506
2455028.89527 343.4789786 -6.7836238
2455028.89959 343.4790590 -6.7835740
2455028.93365 343.4789520 -6.7836429
2455028.93802 343.4789593 -6.7836073
2455038.78818 343.4790417 -6.7836217
2455038.79252 343.4790239 -6.7835833
2455038.93925 343.4789263 -6.7835179
2455038.94339 343.4790984 -6.7835992
2455044.82434 343.4790760 -6.7836290
2455044.84777 343.4791192 -6.7836144
2455044.88635 343.4790935 -6.7836438
2455376.97764 343.4797764 -6.7837035
2455376.98312 343.4797736 -6.7837118
2455410.98168 343.4797413 -6.7837873
2455418.83721 343.4798142 -6.7837681
2455418.88025 343.4798412 -6.7837889
2455422.74789 343.4798395 -6.7838165
2455422.79162 343.4798430 -6.7837822
2455428.78054 343.4798365 -6.7837912
2455428.82395 343.4798728 -6.7837853
2455436.73987 343.4798624 -6.7837868
2455436.78911 343.4798862 -6.7837881
2455439.78376 343.4798866 -6.7837794
2455440.67985 343.4798706 -6.7837639
2455440.72369 343.4798990 -6.7837756
2455866.61250 343.4805843 -6.7840654
2455866.67072 343.4805980 -6.7840654
2455866.71361 343.4805875 -6.7840724
2455874.60613 343.4806110 -6.7840849
2455874.68424 343.4806187 -6.7840529
2455874.72052 343.4806156 -6.7840416
2456146.75345 343.4812091 -6.7841487
2456146.81978 343.4811607 -6.7841426
2456147.77369 343.4811521 -6.7841539
2456147.84394 343.4811631 -6.7841606
2456148.74520 343.4811754 -6.7841750
2456148.80939 343.4811799 -6.7841360
2456166.73032 343.4812058 -6.7841866
2456166.80367 343.4812044 -6.7841717
2456167.77847 343.4811955 -6.7841820
2456167.84970 343.4812129 -6.7841582
2456228.67601 343.4813198 -6.7841953
2456228.67829 343.4813075 -6.7842524
2456228.74505 343.4812865 -6.7842585
2456229.68596 343.4813069 -6.7841933
2456229.75043 343.4813181 -6.7841990
2456229.75572 343.4813246 -6.7842550
2456231.60539 343.4813245 -6.7842102
2456231.61301 343.4813224 -6.7842490
2456231.69515 343.4813255 -6.7842668
2456231.74353 343.4813443 -6.7841940
2456232.61346 343.4813238 -6.7842590
2456232.64728 343.4812693 -6.7843297
2456232.71204 343.4813101 -6.7842099
2456233.60098 343.4813068 -6.7842461
2456233.66578 343.4813302 -6.7842539
2456234.60282 343.4812908 -6.7842531
2456234.67463 343.4813059 -6.7842416
2456235.58567 343.4812838 -6.7842497
2456236.58539 343.4812799 -6.7842439
2456236.65720 343.4813080 -6.7842401
2456237.58520 343.4813192 -6.7842577
2456237.65612 343.4812978 -6.7842503
2456238.58479 343.4813043 -6.7842573
2456238.65650 343.4813523 -6.7842728
2456239.58325 343.4813376 -6.7842747
2456239.65918 343.4813416 -6.7842598
2456255.58375 343.4813785 -6.7842593
2456255.65448 343.4813263 -6.7842750
2456911.82041 343.4826555 -6.7845542
2456911.82156 343.4826540 -6.7845999
