2455008.89322 353.7956965 -2.3912562
2455008.92405 353.7956957 -2.3912541
2455015.96557 353.7956653 -2.3912643
2455015.97008 353.7955850 -2.3912081
2455022.98222 353.7957226 -2.3912665
2455022.98522 353.7957028 -2.3912557
2455033.97978 353.7956872 -2.3912909
2455033.98412 353.7956323 -2.3912065
2455040.92272 353.7956851 -2.3912933
2455040.94520 353.7956661 -2.3912986
2455046.78272 353.7956653 -2.3912564
2455046.86132 353.7956748 -2.3913033
2455047.78029 353.7956694 -2.3912965
2455047.94345 353.7956961 -2.3912832
2455459.73007 353.7958663 -2.3915722
2455459.77288 353.7958773 -2.3915667
2455464.80009 353.7958664 -2.3916045
2455464.84374 353.7958585 -2.3915869
2455866.74485 353.7961514 -2.3918079
2455867.61390 353.7961318 -2.3918279
2455867.73301 353.7961422 -2.3918059
2455868.60043 353.7961484 -2.3918092
2455868.66127 353.7961468 -2.3918139
2455868.70775 353.7961215 -2.3918193
2455868.76814 353.7961552 -2.3918282
2455874.58262 353.7961525 -2.3918321
2455874.61818 353.7961658 -2.3918078
2455874.66100 353.7961583 -2.3918287
2455874.69822 353.7961572 -2.3918319
2455874.73531 353.7961627 -2.3918336
2455889.59774 353.7961660 -2.3918290
2455901.65831 353.7961515 -2.3918377
2455903.61847 353.7961775 -2.3918458
2455903.65515 353.7961703 -2.3918428
2456912.79042 353.7968124 -2.3925007
2456926.65697 353.7968162 -2.3925218
2456926.70147 353.7968183 -2.3925210
2456928.66150 353.7968071 -2.3924934
2456928.70671 353.7968063 -2.3925080
2456979.71567 353.7968174 -2.3925375
2456984.68925 353.7968281 -2.3925583
2456985.68436 353.7968207 -2.3925407
2456986.70161 353.7968399 -2.3925810
2456987.68381 353.7968357 -2.3925705
2456988.59274 353.7968320 -2.3925713
2456988.64196 353.7968290 -2.3925645
2457000.64505 353.7968283 -2.3925799
2457001.59583 353.7968409 -2.3925697
2457001.62307 353.7968390 -2.3925631
2457011.61275 353.7968325 -2.3925755
2457011.63928 353.7968259 -2.3925865
2457014.59164 353.7968292 -2.3925874
2457014.61343 353.7968341 -2.3925756
2457015.59082 353.7968373 -2.3925512
2457015.61020 353.7968321 -2.3925644
2457214.97612 353.7970182 -2.3926779
2457216.94218 353.7970222 -2.3926773
2457216.98950 353.7970307 -2.3926898
2457218.93838 353.7970399 -2.3926781
2457218.98859 353.7970273 -2.3926884
2457219.92972 353.7970236 -2.3926759
2457219.98318 353.7970272 -2.3926719
2457220.92094 353.7970339 -2.3926755
2457220.97916 353.7970290 -2.3926773
2457225.99378 353.7970266 -2.3926965
2457226.95176 353.7970208 -2.3926840
2457227.93024 353.7970362 -2.3926847
2457227.96641 353.7970442 -2.3926859
2457230.92491 353.7970222 -2.3926909
2457230.98005 353.7970332 -2.3926791
2457231.91578 353.7970396 -2.3926895
2457231.96600 353.7970464 -2.3926858
2457232.87983 353.7970241 -2.3927064
2457232.94581 353.7970267 -2.3926859
2457241.92045 353.7970448 -2.3927004
2457241.97720 353.7970402 -2.3927018
2457242.88207 353.7970262 -2.3926976
2457242.92808 353.7970262 -2.3926975
2457244.86984 353.7970351 -2.3927096
2457244.90488 353.7970638 -2.3927085
2457245.81370 353.7970107 -2.3927055
2457245.85083 353.7970288 -2.3927001
2457246.84995 353.7970449 -2.3927053
2457246.87678 353.7970397 -2.3927028
2457248.90390 353.7970386 -2.3927037
2457248.95650 353.7970474 -2.3927142
2457249.94203 353.7970511 -2.3927011
2457249.98527 353.7970278 -2.3927031
2457251.85990 353.7970256 -2.3927082
2457251.90475 353.7970288 -2.3927012
2457318.65360 353.7970303 -2.3927638
2457627.92948 353.7972450 -2.3929462
2457630.92469 353.7972567 -2.3929566
2457633.95088 353.7972408 -2.3929521
2457636.92395 353.7972327 -2.3929487
2457639.88948 353.7972357 -2.3929594
2457654.92743 353.7972415 -2.3929697
2457655.83836 353.7972422 -2.3929662
2457656.85703 353.7972461 -2.3929748
2457657.92201 353.7972308 -2.3929776
2457658.84824 353.7972345 -2.3929718
2457659.85220 353.7972333 -2.3929737
2457660.92703 353.7972252 -2.3929807
2457661.83034 353.7972472 -2.3929717
2457664.83997 353.7972325 -2.3929788
2457666.92471 353.7972326 -2.3929777
2457667.84334 353.7972383 -2.3929731
2457668.82910 353.7972465 -2.3929869
2457669.88752 353.7972110 -2.3929945
2457670.83675 353.7972352 -2.3929926
2457682.76036 353.7972447 -2.3929993
2457688.74065 353.7972440 -2.3930098
2457697.73539 353.7972451 -2.3930119
2457700.72914 353.7972604 -2.3930166
2457717.68110 353.7972515 -2.3930253
2457723.68333 353.7972657 -2.3930155
